You can change the retention policy from {0}.,אתה יכול לשנות את מדיניות השמירה מ-{0}.,
You can continue with the onboarding after exploring this page,אתה יכול להמשיך עם ההצטרפות לאחר חקירת דף זה,
You can disable this {0} instead of deleting it.,אתה יכול להשבית את ה-{0} הזה במקום למחוק אותו.,
You can increase the limit from System Settings.,אתה יכול להגדיל את המגבלה מהגדרות מערכת.,
You can manually remove the lock if you think it's safe: {},אתה יכול להסיר את המנעול באופן ידני אם אתה חושב שהוא בטוח: {},
You can only insert images in Markdown fields,ניתן להוסיף תמונות רק בשדות Markdown,
You can only print upto {0} documents at a time,אתה יכול להדפיס רק עד {0} מסמכים בכל פעם,
You can only set the 3 custom doctypes in the Document Types table.,ניתן להגדיר רק את 3 סוגי המסמכים המותאמים אישית בטבלת סוגי המסמכים.,
"You can only upload JPG, PNG, PDF, TXT, CSV or Microsoft documents.","אתה יכול להעלות רק מסמכי JPG, PNG, PDF, TXT, CSV או Microsoft.",
You can only upload upto 5000 records in one go. (may be less in some cases),אתה יכול רק להעלות upto 5000 רשומות במכה אחת. (יכול להיות פחות במקרים מסוימים),
"You can select one from the following,","אתה יכול לבחור אחד מבין הבאים,",
You can set a high value here if multiple users will be logging in from the same network.,אתה יכול להגדיר ערך גבוה כאן אם מספר משתמשים יתחברו מאותה רשת.,
You can try changing the filters of your report.,אתה יכול לנסות לשנות את המסננים של הדוח שלך.,
You can use Customize Form to set levels on fields.,אתה יכול להשתמש בטופס התאמה אישית כדי להגדיר רמות בשדות.,
You can use wildcard %,אתה יכול להשתמש בתווים כללי%,
You can't set 'Options' for field {0},אינך יכול להגדיר &#39;אפשרויות&#39; עבור שדה {0},
You can't set 'Translatable' for field {0},אינך יכול להגדיר &#39;לתרגום&#39; עבור שדה {0},
You cancelled this document,ביטלת את המסמך הזה,Form timeline
You cancelled this document {1},ביטלת מסמך זה {1},Form timeline
You cannot create a dashboard chart from single DocTypes,אינך יכול ליצור תרשים לוח מחוונים מתוך DocTypes בודדים,
You cannot give review points to yourself,אינך יכול לתת לעצמך נקודות ביקורת,
You cannot unset 'Read Only' for field {0},אתה לא יכול לבטל את הגדרה של &#39;קריאה בלבד&#39; לשדה {0},
You changed the value of {0},שינית את הערך של {0},
You changed the value of {0} {1},שינית את הערך של {0} {1},
You changed the values for {0},שינית את הערכים עבור {0},
You changed the values for {0} {1},שינית את הערכים עבור {0} {1},
You changed {0} to {1},שינית את {0} ל-{1},Form timeline
You created this,אתה יצרת את זה,
You do not have Read or Select Permissions for {},אין לך הרשאות קריאה או בחירה עבור {},
You do not have enough permissions to access this resource. Please contact your manager to get access.,אין לך מספיק הרשאות כדי לגשת למשאב זה. צור קשר עם מנהל המערכת כדי לקבל גישה.,
You do not have enough permissions to complete the action,אין לך מספיק הרשאות להשלמת הפעולה,
You do not have enough points,אין לך מספיק נקודות,
You do not have enough review points,אין לך מספיק נקודות ביקורת,
You do not have permission to access {0}: {1}.,אין לך הרשאה לגשת אל {0}: {1}.,
You do not have permissions to cancel all linked documents.,אין לך הרשאות לבטל את כל המסמכים המקושרים.,
You don't have access to Report: {0},"אין לך גישה לדו""ח: {0}",
You don't have permission to access the {0} DocType.,אין לך הרשאה לגשת ל-{0} DocType.,
You don't have permission to access this file,אין לך הרשאה לגשת לקובץ זה,
You don't have permission to get a report on: {0},אין לך הרשאה על מנת לקבל דיווח על: {0},
You don't have the permissions to access this document,אין לך את הרשאות גישה למסמך זה,
You gained {0} point,צברת {0} נקודה,
You gained {0} points,צברת {0} נקודות,
You have a new message from: ,יש לך הודעה חדשה מאת:,
You have been successfully logged out,נותקת בהצלחה,
You have hit the row size limit on database table: {0},הגעת למגבלת גודל השורות בטבלת מסד הנתונים: {0},
You have not entered a value. The field will be set to empty.,לא הזנת ערך. השדה יוגדר כריק.,
You have received a ❤️ like on your blog post,קיבלת ❤️ לייק לפוסט בבלוג שלך,
You have to enable Two Factor Auth from System Settings.,עליך להפעיל Two Factor Auth מהגדרות המערכת.,
You have unsaved changes in this form. Please save before you continue.,יש לך שינויים שלא נשמרו בצורה זו. אנא שמור לפני שתמשיך.,
You have unseen notifications,יש לך התראות שלא נראו,
You have unseen {0},לא ראית את {0},
You haven't added any Dashboard Charts or Number Cards yet.,טרם הוספת תרשימי לוח מחוונים או כרטיסי מספר.,
You haven't created a {0} yet,עדיין לא יצרת {0},
You hit the rate limit because of too many requests. Please try after sometime.,הגעת למגבלת התעריף בגלל יותר מדי בקשות. אנא נסה לאחר מתישהו.,
You last edited this,ערכת את זה בפעם האחרונה,
You must add atleast one link.,עליך להוסיף קישור אחד לפחות.,
You must be logged in to use this form.,עליך להיות מחובר כדי להשתמש בטופס זה.,
You must login to submit this form,עליך להתחבר לישלח את הטופס הזה,
You need the '{0}' permission on {1} {2} to perform this action.,אתה זקוק להרשאת &#39;{0}&#39; ב-{1} {2} כדי לבצע פעולה זו.,
You need to be Workspace Manager to delete a public workspace.,עליך להיות מנהל סביבת עבודה כדי למחוק סביבת עבודה ציבורית.,
You need to be Workspace Manager to edit this document,עליך להיות מנהל סביבת עבודה כדי לערוך מסמך זה,
You need to be in developer mode to edit a Standard Web Form,אתה צריך להיות במצב מפתח לערוך טופס אינטרנט רגיל,
You need to be logged in and have System Manager Role to be able to access backups.,אתה צריך להיות מחובר ויש לי תפקיד מנהל מערכת כדי שתוכל לגשת לגיבויים.,
You need to be logged in to access this page,עליך להיות מחובר בכדי לגשת לדף זה,
You need to be logged in to access this {0}.,אתה צריך להיות מחובר כדי לגשת זה {0}.,
You need to create these first: ,עליך ליצור אותם תחילה:,
You need to enable JavaScript for your app to work.,עליך לאפשר JavaScript כדי שהאפליקציה שלך תפעל.,
"You need to have ""Share"" permission","אתה צריך אישור ""שתף""",
You need to install pycups to use this feature!,כדי להתקין תכונה זו עליכם להתקין מחיצות עיגול.,
You need to select indexes you want to add first.,תחילה עליך לבחור באינדקסים שברצונך להוסיף.,
You need to set one IMAP folder for {0},עליך להגדיר תיקיית IMAP אחת עבור {0},
You need write permission on {0} {1} to merge,אתה צריך הרשאת כתיבה ב-{0} {1} כדי למזג,
You need write permission on {0} {1} to rename,אתה צריך הרשאת כתיבה ב-{0} {1} כדי לשנות את השם,
You need {0} permission to fetch values from {1} {2},אתה צריך הרשאת {0} כדי להביא ערכים מ-{1} {2},
You removed attachment {0},הסרת את הקובץ המצורף {0},Form timeline
You seem good to go!,נראה לך טוב ללכת!,
You seem to have written your name instead of your email. Please enter a valid email address so that we can get back.,נראה שכתבת את שמך במקום המייל שלך. אנא הזן כתובת אימייל חוקית כדי שנוכל לחזור.,
You selected Draft or Cancelled documents,בחרת טיוטה או מסמכים שבוטלו,
You submitted this document,הגשת את המסמך הזה,Form timeline
You submitted this document {0},הגשת מסמך זה {0},Form timeline
You unfollowed this document,ביטלת את המעקב אחר מסמך זה,
You viewed this,צפית בזה,
You will be redirected to Frappe Cloud soon.,בקרוב תופנה אל Frappe Cloud.,
You've logged in as another user from another tab. Refresh this page to continue using system.,התחברת כמשתמש אחר מכרטיסייה אחרת. רענן דף זה כדי להמשיך להשתמש במערכת.,
Your Country,המדינה שלך,
Your Language,השפה שלך,
Your Name,השם שלך,
Your PDF is ready for download,ה-PDF שלך מוכן להורדה,
Your Shortcuts,קיצורי הדרך שלך,
Your account has been deleted,החשבון שלך נמחק,
Your account has been locked and will resume after {0} seconds,חשבונך ננעל ויתחדש לאחר {0} שניות,
Your assignment on {0} {1} has been removed by {2},המטלה שלך ב- {0} {1} הוסרה על ידי {2},
Your browser does not support the audio element.,הדפדפן שלך אינו תומך ברכיב האודיו.,
Your browser does not support the video element.,הדפדפן שלך אינו תומך ברכיב הווידאו.,
Your connection request to Google Calendar was successfully accepted,בקשת החיבור שלך ליומן Google התקבלה בהצלחה,
Your email address,"כתובת הדוא""ל שלך",
Your form has been successfully updated,הטופס שלך עודכן בהצלחה,
Your login id is,מזהה הכניסה שלך הוא,
Your new password has been set successfully.,הסיסמה החדשה שלך הוגדרה בהצלחה.,
Your old password is incorrect.,הסיסמה הישנה שלך שגויה.,
